NREM,REM,WAKE
0.953419199146954,0.7857705021249803,0.9797632570096252
0.957821488682895,0.9978144765598993,0.9555132174327221
0.9529111509984295,0.9706397044526541,0.9460816856689277
0.9582788780536845,0.9806403891836531,0.9834064560405892
0.9531651073737956,0.8684759916492694,0.9626279387362516
