NREM,REM,WAKE,Art
0.9794171735747631,0.7444477346757477,0.8452246130615326,0.2892836999435984
0.8647690507331176,0.9987190757252292,0.7296637820967513,0.9588923779617471
0.7789716471647165,0.9801169590643275,0.4134810710987996,0.7764153799576143
0.9885505193578848,0.9787579688384572,0.9543548446951423,0.8256722874981565
0.8677696308829981,0.8461797374621339,0.5553075396825397,0.4215154503616042
