NREM,REM,WAKE
0.9535033337232425,0.7693803834398444,0.9827739497666148
0.9622135356787,0.9995453741823049,0.9512731313716963
0.9429695181907571,0.9935414424111948,0.9563722097248659
0.9693085742964136,0.979457987872788,0.9806983462841203
0.9482071713147411,0.8672095208268087,0.9693933480958541
