NREM,REM,WAKE,Art
0.9494662921348315,0.7372479240806643,0.7961397393543688,0.5601214936573164
0.9634727473219912,0.9978528377699648,0.9157506101249453,0.9436992253920272
0.9479750953556204,0.966750923585456,0.8834175205657382,0.286563071297989
0.9645363507333228,0.9781883531714283,0.8485281895668645,0.9794357704845708
0.9487201077803974,0.8365441238327586,0.837510945709282,0.3791497853298664
