NREM,REM,WAKE
0.9854377552832534,0.777879064114251,0.9648213632483843
0.9426699842583659,0.9998498273013966,0.9791914387633769
0.936487398739874,0.9980506822612085,0.974145891043398
0.9869218500797449,0.9785132712148379,0.9716336463300723
0.9603392079379272,0.8743169398907105,0.9694612062364077
