NREM,REM,WAKE,Art
0.8579006931673504,0.6902576251110453,0.8495029570907261,0.4510998307952623
0.9683004061402904,0.9990707019967349,0.7353667186835012,0.8362546388809592
0.9294252873563218,0.984375,0.41989053364846374,0.6838235294117647
0.933348815606131,0.9743778169704096,0.9558899461532787,0.9499935140744584
0.8922318670001472,0.8114882506527415,0.5619979188345474,0.5436008971657718
