NREM,REM,WAKE
0.9670536019119154,0.813473149030823,0.978254018279231
0.9589206816747318,0.9998504739974281,0.9650113411514888
0.9560643564356436,0.9980506822612085,0.9553708833487227
0.9692185007974482,0.982745951030246,0.9830391819477902
0.9615275813295615,0.896358543417367,0.9666770476487075
