NREM,REM,WAKE
0.9895397489539749,0.8713023434498656,0.9986185725249425
0.9851595982856778,0.9999614435533621,0.983557934102779
0.9821579635468738,0.999559277214632,0.9807793774025778
0.9913105046343975,0.9872478111914732,0.998821372446307
0.9858350380176771,0.9310344827586206,0.9896185876715975
