NREM,REM,WAKE
0.9456224946261547,0.760125499144324,0.9824397480108655
0.9633649586720752,0.9946370449306754,0.9554997828080506
0.9378177889809146,0.9200759537372691,0.9651018650819936
0.9680723148424508,0.9807885599415205,0.9774968831393268
0.9417039710147024,0.83248730964467,0.9736936317681258
