NREM,REM,WAKE
0.9483515105929547,0.74974173553719,0.9759479585722846
0.9525662677142228,0.9993641912512716,0.947644507212751
0.9213250517598344,0.9914617486338798,0.9564633839443
0.9692192753081807,0.9759338366779257,0.9709560723514212
0.9346429453916482,0.8538235294117646,0.966107439417048
