NREM,REM,WAKE,Art
0.9286995264381988,0.8268910230970712,0.9850250270911812,0.06506099468251486
0.9729048736711308,0.9933128367198548,0.8867396284041741,0.9445416979267145
0.9547713359740727,0.8991886759882617,0.9031501055081899,0.7272727272727273
0.9568132250481598,0.9875850998428926,0.9822144319282203,0.9790769154806137
0.9415549826348198,0.86152573909448,0.9423124389112127,0.11943726672408843
