NREM,REM,WAKE,Art
0.982383861343941,0.744391971664699,0.8445472736368184,0.2892836999435984
0.8644638318334822,0.9989197065621546,0.7303102625298329,0.960838199931295
0.778015301530153,0.9832358674463938,0.4156971375807941,0.7764153799576143
0.9902423670129052,0.9786841263199351,0.9538724162244405,0.8250331842092326
0.8683367865888114,0.8473038803964389,0.5571552328699311,0.4215154503616042
