NREM,REM,WAKE,Art
0.9492414257270254,0.7456890088469036,0.7964325645492603,0.5601214936573164
0.9643765401675702,0.9978674026218403,0.9162232655190402,0.9442213192213192
0.9493212923491138,0.9669453626288159,0.8841102612209554,0.286563071297989
0.9643195079640435,0.9791238414101254,0.8486828118054079,0.9796073433172382
0.9492813573581996,0.8420250592617676,0.837984241628365,0.3791497853298664
