NREM,REM,WAKE
0.9128385848535102,0.8892389485084179,0.9674387797221929
0.970506428758856,0.9855324500235083,0.9406425342656665
0.9514296002880807,0.779561539789401,0.9536520973892637
0.9462158359271735,0.9935752467105263,0.9581291429558949
0.9317346686885072,0.8307961182909444,0.9604959685873854
