NREM,REM,WAKE
0.964063396759525,0.6264068536872165,0.9401669246075613
0.9045731779671073,0.999201155774624,0.9603202349321773
0.8444968675071545,0.987552966101695,0.9677134892188656
0.9790906755715386,0.9635481544614174,0.9269420260511575
0.9003277742274629,0.7665741597286464,0.9537413440242227
