NREM,REM,WAKE,Art
0.9254032258064516,0.892692230475808,0.9640619747578156,0.01025010250102501
0.9451680496186405,0.9848110547095319,0.6504153805739804,0.952678594347614
0.9057688152682751,0.7675643017434836,0.5970344155414037,0.7867132867132867
0.9569829510255692,0.9939149343108905,0.9711704644349926,0.9162582859117897
0.9154807573320133,0.825413031371821,0.7374024835646458,0.020236542699105093
