NREM,REM,WAKE,Art
0.7708292436691999,0.7482381166591693,0.8470059023895578,0.50187600500268
0.9854706752094627,0.9966756570281629,0.8933750652060511,0.7842562842562842
0.9738874716553289,0.9495718363463368,0.8644022820750962,0.18455978975032852
0.8594910591471802,0.9793045643358109,0.8791761637815971,0.9915469398727561
0.8605419282125134,0.8369674605836968,0.855615675562093,0.26987558245664606
