NREM,REM,WAKE
0.9393141770856182,0.8898978433598184,0.9981549815498155
0.9886076659745215,0.9994454649429869,0.9430147058823529
0.9844444444444445,0.9932432432432432,0.9421569846995895
0.9550037948606744,0.9900096127437518,0.998183940848359
0.9613499457477457,0.938734783476352,0.9693479234657963
