NREM,REM,WAKE
0.9187132941804591,0.866724286949006,0.9939849199401316
0.9832022526458879,0.9963138010676211,0.930439403686404
0.9754818594104309,0.9541389153187441,0.9340055725089558
0.943269678621332,0.9883020528304177,0.9936378028017563
0.9462469067913114,0.9083333333333333,0.9630622742694539
